site,date,direction,time,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
089-3323,"July 22, 2024",Northbound,13:00:00,7193,4,5159,1603,1,239,19,0,86,61,1,1,0,1,0,18,0,5.7
089-3323,"July 22, 2024",Northbound,14:00:00,8532,8,6252,1829,1,269,29,1,70,52,0,0,0,0,0,21,0,4.9
089-3323,"July 22, 2024",Northbound,15:00:00,9814,8,7310,2017,9,280,28,1,92,51,0,0,0,0,0,18,0,4.6
089-3323,"July 22, 2024",Northbound,16:00:00,10015,10,7783,1834,15,232,16,0,80,33,0,0,0,0,0,12,0,3.6
089-3323,"July 22, 2024",Northbound,17:00:00,9465,8,7418,1725,19,178,12,0,74,24,0,0,0,0,0,7,0,3.0
089-3323,"July 22, 2024",Northbound,18:00:00,8158,7,6346,1523,8,150,11,1,74,32,1,0,0,0,0,5,0,3.3
089-3323,"July 22, 2024",Northbound,19:00:00,6685,2,5254,1194,10,122,5,0,53,36,0,0,0,0,0,9,0,3.2
089-3323,"July 22, 2024",Northbound,20:00:00,5386,14,4334,833,2,83,14,0,51,53,0,0,1,0,0,1,0,3.8
089-3323,"July 22, 2024",Northbound,21:00:00,4598,5,3744,674,0,75,9,0,36,45,0,5,0,0,0,5,0,3.7
089-3323,"July 22, 2024",Northbound,22:00:00,3851,2,3194,516,2,40,11,0,31,49,0,4,0,0,0,2,0,3.5
089-3323,"July 22, 2024",Northbound,23:00:00,2985,4,2451,393,2,42,24,0,19,42,0,2,3,0,0,3,0,4.4
089-3323,"February 20, 2024",Northbound,00:00:00,1572,3,1234,245,1,25,2,0,17,35,0,8,2,0,0,0,0,5.7
089-3323,"February 20, 2024",Northbound,01:00:00,978,1,758,136,0,15,5,0,10,50,0,0,1,0,0,2,0,8.3
089-3323,"February 20, 2024",Northbound,02:00:00,702,1,524,96,0,13,7,0,9,44,0,2,1,0,0,5,0,10.8
089-3323,"February 20, 2024",Northbound,03:00:00,724,0,528,115,0,25,7,0,8,38,0,3,0,0,0,0,0,11.2
089-3323,"February 20, 2024",Northbound,04:00:00,941,2,660,178,1,31,5,0,13,46,0,3,1,0,0,1,0,10.5
089-3323,"February 20, 2024",Northbound,05:00:00,2571,2,1768,575,1,95,18,0,43,61,0,1,1,0,0,6,0,8.5
089-3323,"February 20, 2024",Northbound,06:00:00,4897,2,3492,1061,12,177,18,0,49,75,1,1,0,0,0,9,0,6.6
089-3323,"February 20, 2024",Northbound,07:00:00,6788,7,5171,1236,15,179,45,1,58,67,2,0,0,0,0,7,0,5.2
089-3323,"February 20, 2024",Northbound,08:00:00,6742,9,5000,1289,17,211,34,1,77,91,1,0,0,0,0,12,0,6.2
089-3323,"February 20, 2024",Northbound,09:00:00,6083,4,4309,1298,15,246,48,0,70,73,1,1,1,0,0,17,0,7.2
089-3323,"February 20, 2024",Northbound,10:00:00,5615,4,3816,1298,5,269,47,2,62,98,1,0,0,1,0,12,0,8.5
089-3323,"February 20, 2024",Northbound,11:00:00,6269,2,4337,1436,1,250,67,0,77,87,0,0,0,0,0,12,0,7.7
089-3323,"February 20, 2024",Northbound,12:00:00,7495,7,5193,1743,1,282,67,0,100,81,0,0,0,0,0,21,0,7.1
089-3323,"February 20, 2024",Northbound,13:00:00,7404,5,5231,1677,0,291,51,0,72,61,0,0,0,0,0,16,0,6.4
089-3323,"February 20, 2024",Northbound,14:00:00,8418,11,6124,1814,3,268,61,0,78,46,0,0,1,0,0,12,0,5.4
089-3323,"February 20, 2024",Northbound,15:00:00,9911,13,7457,1986,15,251,48,1,85,40,1,1,0,0,0,13,0,4.3
089-3323,"February 20, 2024",Northbound,16:00:00,10060,3,7703,1963,20,225,21,0,84,28,0,0,0,0,0,13,0,3.6
089-3323,"February 20, 2024",Northbound,17:00:00,9811,10,7588,1887,14,165,22,0,78,42,1,0,0,0,0,4,0,3.1
089-3323,"February 20, 2024",Northbound,18:00:00,8897,8,6703,1827,12,214,18,0,76,29,1,0,0,0,0,9,0,3.8
089-3323,"February 20, 2024",Northbound,19:00:00,7306,4,5693,1324,2,170,5,1,55,44,0,1,0,0,0,7,0,3.8
089-3323,"February 20, 2024",Northbound,20:00:00,5628,8,4575,860,2,92,8,0,39,37,0,0,1,0,0,6,0,3.1
089-3323,"February 20, 2024",Northbound,21:00:00,4603,5,3698,734,10,58,9,1,23,58,0,1,3,1,0,2,0,3.3
089-3323,"February 20, 2024",Northbound,22:00:00,3800,3,3080,578,12,46,9,0,18,50,0,4,0,0,0,0,0,3.3
089-3323,"February 20, 2024",Northbound,23:00:00,2632,0,2167,364,1,30,5,0,14,44,0,3,1,0,0,3,0,3.7
089-3323,"February 18, 2024",Southbound,00:00:00,2350,2,2056,253,1,14,2,0,8,13,0,0,0,0,0,1,0,1.6
089-3323,"February 18, 2024",Southbound,01:00:00,1607,1,1393,171,0,18,2,0,9,12,0,0,0,0,0,1,0,2.6
089-3323,"February 18, 2024",Southbound,02:00:00,1403,0,1212,163,0,15,1,0,4,8,0,0,0,0,0,0,0,2.0
089-3323,"February 18, 2024",Southbound,03:00:00,1262,1,1048,173,3,13,2,0,3,19,0,0,0,0,0,0,0,2.9
089-3323,"February 18, 2024",Southbound,04:00:00,1093,1,906,155,0,8,3,1,7,12,0,0,0,0,0,0,0,2.8
089-3323,"February 18, 2024",Southbound,05:00:00,1537,0,1238,258,2,17,2,0,10,10,0,0,0,0,0,0,0,2.5
089-3323,"February 18, 2024",Southbound,06:00:00,2285,1,1895,330,1,37,3,0,8,9,0,0,0,0,0,1,0,2.5
089-3323,"February 18, 2024",Southbound,07:00:00,2449,2,1931,435,3,37,4,0,20,15,0,0,0,0,0,2,0,3.1
089-3323,"February 18, 2024",Southbound,08:00:00,3757,1,3056,593,2,47,9,0,27,15,0,0,0,0,0,7,0,2.6
089-3323,"February 18, 2024",Southbound,09:00:00,4702,1,3897,691,1,66,5,0,23,15,0,0,0,0,0,3,0,2.3
089-3323,"February 18, 2024",Southbound,10:00:00,5885,3,4974,777,3,64,4,0,27,24,0,0,0,0,0,9,0,2.0
089-3323,"February 18, 2024",Southbound,11:00:00,6795,12,5699,963,2,67,4,0,28,16,0,0,0,0,0,4,0,1.7
089-3323,"February 18, 2024",Southbound,12:00:00,6782,2,5764,908,1,57,1,0,19,17,0,0,0,0,0,13,0,1.4
089-3323,"February 18, 2024",Southbound,13:00:00,6940,6,5931,881,2,63,2,0,27,16,0,0,0,0,0,12,0,1.6
089-3323,"February 18, 2024",Southbound,14:00:00,6700,5,5617,964,3,57,3,0,24,13,0,0,0,0,0,14,0,1.4
089-3323,"February 18, 2024",Southbound,15:00:00,6285,13,5258,881,4,84,1,0,23,8,0,0,0,0,0,13,0,1.8
089-3323,"February 18, 2024",Southbound,16:00:00,6475,5,5475,907,2,45,4,0,22,7,0,0,0,0,0,8,0,1.2
089-3323,"February 18, 2024",Southbound,17:00:00,6494,15,5518,871,3,53,1,0,15,9,0,0,0,0,0,9,0,1.2
089-3323,"February 18, 2024",Southbound,18:00:00,5384,8,4588,700,4,49,5,0,12,12,1,0,0,0,0,5,0,1.5
089-3323,"February 18, 2024",Southbound,19:00:00,5244,6,4527,638,0,38,1,0,15,18,0,0,0,0,0,1,0,1.4
089-3323,"February 18, 2024",Southbound,20:00:00,4513,3,3869,537,6,55,8,0,14,16,0,1,0,0,0,4,0,2.1
089-3323,"February 18, 2024",Southbound,21:00:00,3664,1,3179,408,2,33,9,0,13,18,0,0,0,0,0,1,0,2.0
089-3323,"February 18, 2024",Southbound,22:00:00,2783,0,2411,303,0,22,5,0,15,25,0,1,0,0,0,1,0,2.4
089-3323,"February 18, 2024",Southbound,23:00:00,1929,3,1629,245,1,16,2,0,8,24,0,0,0,0,0,1,0,2.6
089-3323,"February 23, 2024",Southbound,00:00:00,1392,1,1177,150,0,23,5,0,11,23,0,0,1,0,0,1,0,4.5
089-3323,"February 23, 2024",Southbound,01:00:00,874,0,705,91,0,33,7,1,5,29,0,2,1,0,0,0,0,8.9
089-3323,"February 23, 2024",Southbound,02:00:00,872,1,633,120,1,27,5,0,19,58,0,3,1,0,0,4,0,13.0
089-3323,"February 23, 2024",Southbound,03:00:00,866,0,637,146,1,23,7,0,12,39,0,1,0,0,0,0,0,9.5
089-3323,"February 23, 2024",Southbound,04:00:00,1570,0,1143,301,1,45,14,0,17,41,0,1,3,0,0,4,0,7.7
089-3323,"February 23, 2024",Southbound,05:00:00,2246,4,1722,422,0,54,13,0,11,17,0,0,0,0,0,3,0,4.2
089-3323,"February 23, 2024",Southbound,06:00:00,4069,7,3058,825,7,97,12,1,29,21,1,0,0,0,0,11,0,4.0
089-3323,"February 23, 2024",Southbound,07:00:00,7327,10,5254,1665,19,235,22,3,70,17,10,0,0,0,0,22,0,4.9
089-3323,"February 23, 2024",Southbound,08:00:00,7601,9,5676,1462,15,249,34,0,88,21,14,0,0,0,0,33,0,5.3
089-3323,"February 23, 2024",Southbound,09:00:00,7383,11,5542,1358,15,241,34,2,95,51,12,1,0,0,0,21,0,5.9
089-3323,"February 23, 2024",Southbound,10:00:00,7234,9,5348,1366,3,260,37,1,109,58,16,0,0,0,0,27,0,6.6
089-3323,"February 23, 2024",Southbound,11:00:00,7014,10,5210,1302,3,239,36,1,102,75,13,0,0,0,0,23,0,6.6
089-3323,"February 23, 2024",Southbound,12:00:00,6583,6,4989,1193,2,185,38,0,70,67,14,0,1,1,0,17,0,5.7
089-3323,"February 23, 2024",Southbound,13:00:00,6175,6,4689,1133,5,164,17,0,80,49,14,0,0,0,0,18,0,5.2
089-3323,"February 23, 2024",Southbound,14:00:00,6403,7,4932,1102,13,177,13,0,75,66,4,1,0,0,0,13,0,5.2
089-3323,"February 23, 2024",Southbound,15:00:00,6626,11,5212,1052,25,178,14,0,68,40,0,1,0,0,0,25,0,4.5
089-3323,"February 23, 2024",Southbound,16:00:00,6341,13,5026,970,10,165,17,0,51,56,2,0,0,0,0,31,0,4.6
089-3323,"February 23, 2024",Southbound,17:00:00,5852,11,4756,875,11,88,9,0,51,34,0,0,0,0,0,17,0,3.1
089-3323,"February 23, 2024",Southbound,18:00:00,6310,5,5291,850,3,93,2,0,36,18,1,0,0,0,0,11,0,2.4
089-3323,"February 23, 2024",Southbound,19:00:00,6120,13,5144,806,3,81,1,1,37,22,1,0,0,0,0,11,0,2.3
089-3323,"February 23, 2024",Southbound,20:00:00,5051,4,4289,631,5,61,3,0,31,24,0,0,0,0,0,3,0,2.4
089-3323,"February 23, 2024",Southbound,21:00:00,5106,10,4346,614,0,62,10,0,25,29,0,0,0,0,0,10,0,2.5
089-3323,"February 23, 2024",Southbound,22:00:00,4415,8,3779,504,2,48,6,0,21,39,0,3,2,0,0,3,0,2.7
089-3323,"February 23, 2024",Southbound,23:00:00,3164,3,2717,350,1,37,3,0,9,41,0,1,1,0,0,1,0,2.9
089-3323,"July 21, 2024",Southbound,00:00:00,2483,3,2143,305,1,19,1,0,8,3,0,0,0,0,0,0,0,1.2
089-3323,"July 21, 2024",Southbound,01:00:00,1687,0,1440,213,0,16,2,0,2,9,0,0,0,0,0,5,0,1.7
089-3323,"July 21, 2024",Southbound,02:00:00,1411,0,1239,144,1,9,5,0,2,11,0,0,0,0,0,0,0,1.9
089-3323,"July 21, 2024",Southbound,03:00:00,1311,1,1101,182,2,14,2,0,2,6,0,0,0,0,0,1,0,1.8
089-3323,"July 21, 2024",Southbound,04:00:00,1232,0,991,192,0,24,1,0,6,18,0,0,0,0,0,0,0,4.0
089-3323,"July 21, 2024",Southbound,05:00:00,1542,2,1235,270,0,15,0,0,4,15,0,0,0,0,0,1,0,2.2
089-3323,"July 21, 2024",Southbound,06:00:00,2405,2,1960,378,5,32,3,0,16,8,0,0,0,0,0,1,0,2.5
089-3323,"July 21, 2024",Southbound,07:00:00,2677,0,2054,530,5,48,4,0,21,12,0,0,0,0,0,3,0,3.2
089-3323,"July 21, 2024",Southbound,08:00:00,3649,6,2956,603,6,37,3,0,19,14,0,0,0,0,0,5,0,2.0
089-3323,"July 21, 2024",Southbound,09:00:00,4578,10,3693,755,7,59,4,0,28,19,0,0,0,0,0,3,0,2.4
089-3323,"July 21, 2024",Southbound,10:00:00,5524,8,4504,860,2,77,5,0,34,29,0,0,0,0,0,5,0,2.6
089-3323,"July 21, 2024",Southbound,11:00:00,6336,4,5352,849,3,69,3,0,40,15,0,0,0,0,0,1,0,2.0
089-3323,"July 21, 2024",Southbound,12:00:00,6325,13,5347,838,3,68,8,0,24,15,0,0,0,0,0,9,0,1.8
089-3323,"July 21, 2024",Southbound,13:00:00,6441,20,5446,846,3,69,6,0,34,8,0,0,0,0,0,9,0,1.8
089-3323,"July 21, 2024",Southbound,14:00:00,6437,14,5475,826,3,74,4,0,28,5,0,0,0,0,0,8,0,1.7
089-3323,"July 21, 2024",Southbound,15:00:00,6230,6,5335,792,7,47,5,0,17,11,0,0,0,1,0,9,0,1.3
089-3323,"July 21, 2024",Southbound,16:00:00,6133,13,5297,745,0,38,3,0,23,10,0,0,0,0,0,4,0,1.2
089-3323,"July 21, 2024",Southbound,17:00:00,5701,5,4878,716,1,53,7,0,26,11,0,0,0,0,0,4,0,1.7
089-3323,"July 21, 2024",Southbound,18:00:00,5541,3,4688,761,1,48,3,0,19,6,0,0,0,0,0,12,0,1.4
089-3323,"July 21, 2024",Southbound,19:00:00,4645,3,3932,624,2,54,4,0,4,16,0,0,0,0,0,6,0,1.7
089-3323,"July 21, 2024",Southbound,20:00:00,4563,2,3831,637,4,49,5,0,17,14,0,1,0,0,0,3,0,1.9
089-3323,"July 21, 2024",Southbound,21:00:00,3528,7,2969,491,0,33,3,0,13,9,0,0,0,0,0,3,0,1.6
089-3323,"July 21, 2024",Southbound,22:00:00,2919,4,2441,397,1,41,4,0,10,18,0,2,0,0,0,1,0,2.6
089-3323,"July 21, 2024",Southbound,23:00:00,2037,0,1660,316,1,30,2,0,6,20,0,1,0,0,0,1,0,2.9
089-3323,"July 25, 2024",Southbound,00:00:00,1220,1,978,168,0,29,4,0,11,28,0,0,0,0,0,1,0,5.9
089-3323,"July 25, 2024",Southbound,01:00:00,799,0,595,107,0,18,7,0,12,54,1,1,1,0,0,3,0,11.8
089-3323,"July 25, 2024",Southbound,02:00:00,725,2,522,107,1,18,3,0,9,51,0,4,3,1,0,4,0,12.3
089-3323,"July 25, 2024",Southbound,03:00:00,864,1,637,135,0,30,9,0,7,42,0,1,1,0,0,1,0,10.4
089-3323,"July 25, 2024",Southbound,04:00:00,1827,0,1301,375,0,66,8,1,21,47,1,0,4,0,0,3,0,8.1
089-3323,"July 25, 2024",Southbound,05:00:00,4484,4,3237,1000,3,141,14,2,33,37,0,1,1,0,0,11,0,5.1
089-3323,"July 25, 2024",Southbound,06:00:00,7397,6,5105,1840,10,292,26,0,62,35,2,0,1,0,0,18,0,5.7
089-3323,"July 25, 2024",Southbound,07:00:00,8508,11,6181,1790,12,295,30,2,113,37,1,0,0,2,0,34,0,5.6
089-3323,"July 25, 2024",Southbound,08:00:00,8419,22,6232,1617,17,249,29,1,120,50,1,0,0,0,0,81,0,5.3
089-3323,"July 25, 2024",Southbound,09:00:00,7674,9,5679,1480,9,288,35,0,107,37,2,0,0,0,0,28,0,6.1
089-3323,"July 25, 2024",Southbound,10:00:00,7828,18,5638,1585,4,300,30,4,104,85,1,0,0,0,0,59,0,6.7
089-3323,"July 25, 2024",Southbound,11:00:00,6627,7,4901,1300,1,229,27,0,81,66,3,0,0,0,0,12,0,6.1
089-3323,"July 25, 2024",Southbound,12:00:00,6565,7,4889,1223,0,246,26,2,95,61,2,0,0,1,0,13,0,6.6
089-3323,"July 25, 2024",Southbound,13:00:00,6243,12,4724,1171,3,167,30,0,64,52,2,0,2,0,0,16,0,5.1
089-3323,"July 25, 2024",Southbound,14:00:00,6611,7,5095,1134,16,197,27,0,64,54,0,1,1,0,0,15,0,5.2
089-3323,"July 25, 2024",Southbound,15:00:00,6368,10,5073,945,17,175,14,1,59,59,0,0,0,0,0,15,0,4.8
089-3323,"July 25, 2024",Southbound,16:00:00,6344,12,5217,870,14,125,15,0,40,37,0,0,1,0,0,13,0,3.4
089-3323,"July 25, 2024",Southbound,17:00:00,5709,8,4767,752,11,92,5,0,44,25,0,0,0,0,0,5,0,2.9
089-3323,"July 25, 2024",Southbound,18:00:00,5028,6,4197,693,1,61,5,0,23,35,0,0,0,0,0,7,0,2.5
089-3323,"July 25, 2024",Southbound,19:00:00,5170,3,4322,675,4,86,5,0,38,35,0,1,0,0,0,1,0,3.2
089-3323,"July 25, 2024",Southbound,20:00:00,5357,13,4390,737,2,97,4,0,49,56,1,2,0,0,0,6,0,3.9
089-3323,"July 25, 2024",Southbound,21:00:00,4283,44,3513,554,2,71,11,1,35,37,0,3,4,0,0,8,0,3.8
089-3323,"July 25, 2024",Southbound,22:00:00,3388,10,2770,459,0,50,1,0,22,67,0,3,2,0,0,4,0,4.3
089-3323,"July 25, 2024",Southbound,23:00:00,2534,6,2053,331,2,47,8,1,12,63,0,3,0,0,0,8,0,5.3
089-3323,"February 19, 2024",Southbound,00:00:00,1294,1,1082,160,0,13,3,0,6,27,0,1,0,0,0,1,0,3.9
089-3323,"February 19, 2024",Southbound,01:00:00,849,1,712,87,0,19,2,1,7,19,0,1,0,0,0,0,0,5.8
089-3323,"February 19, 2024",Southbound,02:00:00,808,0,664,86,1,15,3,0,5,33,0,0,0,0,0,1,0,6.9
089-3323,"February 19, 2024",Southbound,03:00:00,896,1,695,133,1,17,12,0,5,31,1,0,0,0,0,0,0,7.4
089-3323,"February 19, 2024",Southbound,04:00:00,1750,1,1284,353,0,49,11,0,20,27,0,0,1,0,0,4,0,6.2
089-3323,"February 19, 2024",Southbound,05:00:00,4077,5,2873,954,5,147,25,1,24,35,0,1,0,0,0,7,0,5.7
089-3323,"February 19, 2024",Southbound,06:00:00,7150,8,4956,1717,9,281,37,1,74,36,6,1,0,0,0,24,0,6.1
089-3323,"February 19, 2024",Southbound,07:00:00,8178,14,5800,1868,13,272,27,4,120,37,6,0,0,0,0,17,0,5.7
089-3323,"February 19, 2024",Southbound,08:00:00,7870,10,5685,1682,12,240,39,1,132,44,8,0,0,0,0,17,0,5.9
089-3323,"February 19, 2024",Southbound,09:00:00,6808,6,5026,1351,3,229,34,0,77,56,9,0,0,0,0,17,0,5.9
089-3323,"February 19, 2024",Southbound,10:00:00,6607,8,4877,1300,1,210,38,2,83,63,12,0,0,0,0,13,0,6.2
089-3323,"February 19, 2024",Southbound,11:00:00,6238,14,4676,1139,1,205,28,1,81,66,15,0,0,0,0,12,0,6.3
089-3323,"February 19, 2024",Southbound,12:00:00,6516,5,4965,1208,4,181,34,0,56,44,10,0,0,0,0,9,0,5.0
089-3323,"February 19, 2024",Southbound,13:00:00,6419,10,4897,1168,2,196,29,0,55,37,11,0,0,0,0,14,0,5.1
089-3323,"February 19, 2024",Southbound,14:00:00,6133,7,4731,1107,13,158,22,0,52,29,3,0,0,0,0,11,0,4.3
089-3323,"February 19, 2024",Southbound,15:00:00,6001,8,4654,1040,22,150,29,0,51,40,0,0,0,0,0,7,0,4.5
089-3323,"February 19, 2024",Southbound,16:00:00,6305,7,5036,1002,13,138,20,0,39,38,0,2,0,0,0,10,0,3.8
089-3323,"February 19, 2024",Southbound,17:00:00,5538,9,4542,798,16,105,10,0,30,20,0,1,0,0,0,7,0,3.0
089-3323,"February 19, 2024",Southbound,18:00:00,5060,6,4203,691,3,82,8,0,38,23,0,0,0,0,0,6,0,3.0
089-3323,"February 19, 2024",Southbound,19:00:00,4781,6,3911,706,5,66,9,1,37,31,1,1,0,0,0,7,0,3.1
089-3323,"February 19, 2024",Southbound,20:00:00,3896,3,3257,510,2,53,4,0,26,34,0,2,0,0,0,5,0,3.1
089-3323,"February 19, 2024",Southbound,21:00:00,3240,1,2717,408,0,50,9,0,17,33,0,1,0,0,0,4,0,3.4
089-3323,"February 19, 2024",Southbound,22:00:00,2428,3,2034,265,0,32,7,0,29,51,1,4,0,0,0,2,0,5.1
089-3323,"February 19, 2024",Southbound,23:00:00,1525,0,1258,193,1,21,3,0,10,36,0,1,1,0,0,1,0,4.7
089-3323,"July 24, 2024",Southbound,00:00:00,1226,0,970,165,0,30,0,0,11,48,0,0,1,0,0,1,0,7.3
089-3323,"July 24, 2024",Southbound,01:00:00,741,3,549,105,0,21,3,0,14,37,0,3,1,0,0,5,0,10.7
089-3323,"July 24, 2024",Southbound,02:00:00,672,1,481,94,0,25,5,1,12,46,0,1,3,0,0,3,0,13.8
089-3323,"July 24, 2024",Southbound,03:00:00,843,0,586,146,3,32,9,0,10,53,0,1,1,0,0,2,0,12.6
089-3323,"July 24, 2024",Southbound,04:00:00,1746,1,1229,384,1,45,14,1,19,44,0,1,3,0,0,4,0,7.3
089-3323,"July 24, 2024",Southbound,05:00:00,4441,3,3181,987,5,164,23,0,26,42,1,0,1,0,0,8,0,5.8
089-3323,"July 24, 2024",Southbound,06:00:00,7775,11,5392,1857,12,324,31,0,78,42,1,0,1,0,0,26,0,6.1
089-3323,"July 24, 2024",Southbound,07:00:00,9224,12,6646,1995,12,313,39,4,126,38,2,0,0,1,0,36,0,5.7
089-3323,"July 24, 2024",Southbound,08:00:00,9301,15,6928,1825,11,283,29,1,101,51,5,1,0,0,0,51,0,5.1
089-3323,"July 24, 2024",Southbound,09:00:00,8616,14,6317,1745,6,277,31,1,111,90,0,0,0,0,0,24,0,5.9
089-3323,"July 24, 2024",Southbound,10:00:00,7379,9,5334,1522,5,280,31,2,104,70,4,0,0,0,0,18,0,6.7
089-3323,"July 24, 2024",Southbound,11:00:00,6866,9,4998,1355,4,285,36,0,94,66,1,0,0,1,0,17,0,7.0
089-3323,"July 24, 2024",Southbound,12:00:00,6732,5,5102,1198,0,235,23,0,78,75,1,0,0,0,0,15,0,6.1
089-3323,"July 24, 2024",Southbound,13:00:00,6342,6,4847,1127,2,194,26,1,77,45,1,0,1,0,0,15,0,5.4
089-3323,"July 24, 2024",Southbound,14:00:00,6434,9,4968,1086,14,189,26,1,83,51,0,0,0,0,0,7,0,5.4
089-3323,"July 24, 2024",Southbound,15:00:00,6489,8,5162,1019,20,162,26,1,46,34,1,0,0,0,0,10,0,4.2
089-3323,"July 24, 2024",Southbound,16:00:00,6998,13,5701,997,16,135,15,0,53,56,0,0,0,0,0,12,0,3.7
089-3323,"July 24, 2024",Southbound,17:00:00,6261,9,5223,801,16,112,7,0,46,36,0,0,0,0,0,11,0,3.2
089-3323,"July 24, 2024",Southbound,18:00:00,5388,10,4541,671,2,85,4,0,27,40,0,0,0,0,0,8,0,2.9
089-3323,"July 24, 2024",Southbound,19:00:00,4241,3,3435,643,2,89,10,0,28,28,0,0,0,0,0,3,0,3.7
089-3323,"July 24, 2024",Southbound,20:00:00,3747,6,3048,534,3,66,5,0,46,32,0,2,1,0,0,4,0,4.1
089-3323,"July 24, 2024",Southbound,21:00:00,3340,3,2751,439,2,49,8,0,28,49,0,7,1,0,0,3,0,4.3
089-3323,"July 24, 2024",Southbound,22:00:00,2430,1,2034,292,3,31,7,0,12,43,0,2,1,0,0,4,0,4.0
089-3323,"July 24, 2024",Southbound,23:00:00,1895,1,1572,233,1,29,7,0,14,35,0,1,0,0,0,2,0,4.5
089-3323,"February 22, 2024",Southbound,00:00:00,1029,0,843,115,0,15,3,0,12,36,0,2,1,0,0,2,0,6.7
089-3323,"February 22, 2024",Southbound,01:00:00,688,0,530,86,0,17,7,0,7,34,0,3,1,0,0,3,0,10.0
089-3323,"February 22, 2024",Southbound,02:00:00,630,1,463,79,1,27,7,2,9,38,0,1,0,0,0,2,0,13.3
089-3323,"February 22, 2024",Southbound,03:00:00,828,1,594,137,2,28,10,0,9,42,0,2,1,0,0,2,0,11.1
089-3323,"February 22, 2024",Southbound,04:00:00,1728,1,1263,311,0,57,14,1,24,49,0,1,3,0,0,4,0,8.6
089-3323,"February 22, 2024",Southbound,05:00:00,4245,1,3065,926,5,130,21,1,34,54,0,0,1,0,0,7,0,5.7
089-3323,"February 22, 2024",Southbound,06:00:00,7810,20,5406,1813,13,336,57,2,80,57,8,0,1,0,0,17,0,6.9
089-3323,"February 22, 2024",Southbound,07:00:00,9394,18,6847,1971,14,309,44,2,97,41,8,0,0,0,0,43,0,5.3
089-3323,"February 22, 2024",Southbound,08:00:00,9027,24,6692,1724,21,286,51,2,107,50,8,1,0,4,0,57,0,5.6
089-3323,"February 22, 2024",Southbound,09:00:00,8414,14,6274,1565,16,274,56,2,106,63,8,0,1,0,0,35,0,6.1
089-3323,"February 22, 2024",Southbound,10:00:00,7251,15,5463,1314,9,225,32,1,66,70,13,0,1,0,0,42,0,5.6
089-3323,"February 22, 2024",Southbound,11:00:00,6538,11,4894,1190,3,208,54,0,87,64,10,0,1,0,0,16,0,6.5
089-3323,"February 22, 2024",Southbound,12:00:00,6483,4,4820,1251,4,211,49,0,53,65,8,0,0,0,0,18,0,6.0
089-3323,"February 22, 2024",Southbound,13:00:00,6314,8,4747,1133,4,224,42,0,68,57,9,0,0,0,0,22,0,6.3
089-3323,"February 22, 2024",Southbound,14:00:00,6086,13,4637,1074,10,168,36,0,68,57,3,1,0,0,0,19,0,5.5
089-3323,"February 22, 2024",Southbound,15:00:00,6594,7,5240,1004,23,164,28,0,60,54,1,1,0,0,0,12,0,4.7
089-3323,"February 22, 2024",Southbound,16:00:00,6596,12,5325,1021,12,136,13,0,38,25,1,0,0,0,0,13,0,3.2
089-3323,"February 22, 2024",Southbound,17:00:00,6297,12,5116,961,14,117,8,0,34,30,0,0,1,0,0,4,0,3.0
089-3323,"February 22, 2024",Southbound,18:00:00,5654,3,4704,743,1,108,6,0,43,38,0,1,0,0,0,7,0,3.5
089-3323,"February 22, 2024",Southbound,19:00:00,5537,8,4591,774,2,84,6,0,39,29,0,0,0,0,0,4,0,2.9
089-3323,"February 22, 2024",Southbound,20:00:00,4720,25,3965,582,3,52,11,0,33,41,0,2,1,0,0,5,0,3.0
089-3323,"February 22, 2024",Southbound,21:00:00,4039,10,3349,503,0,65,7,0,28,69,0,1,2,0,0,5,0,4.3
089-3323,"February 22, 2024",Southbound,22:00:00,3148,8,2643,369,1,44,7,0,18,52,0,4,0,0,0,2,0,4.0
089-3323,"February 22, 2024",Southbound,23:00:00,2206,4,1796,291,3,31,2,0,17,54,0,3,0,0,0,5,0,4.9
089-3323,"February 21, 2024",Northbound,00:00:00,1493,3,1199,195,2,22,7,0,17,39,0,5,3,0,0,1,0,6.2
089-3323,"February 21, 2024",Northbound,01:00:00,992,0,778,148,1,16,3,0,9,36,0,1,0,0,0,0,0,6.6
089-3323,"February 21, 2024",Northbound,02:00:00,759,0,554,108,0,25,4,0,16,48,0,3,1,0,0,0,0,12.8
089-3323,"February 21, 2024",Northbound,03:00:00,705,2,503,91,0,24,10,0,16,52,0,1,2,0,0,4,0,14.9
089-3323,"February 21, 2024",Northbound,04:00:00,992,0,675,198,1,42,8,0,19,47,0,0,0,0,0,2,0,11.7
089-3323,"February 21, 2024",Northbound,05:00:00,2523,1,1674,613,2,99,19,0,31,80,0,0,0,0,0,4,0,9.1
089-3323,"February 21, 2024",Northbound,06:00:00,4965,6,3541,1054,9,189,28,0,54,74,2,0,0,0,0,8,0,7.0
089-3323,"February 21, 2024",Northbound,07:00:00,7150,7,5455,1260,15,210,48,0,74,75,2,0,1,0,0,3,0,5.7
089-3323,"February 21, 2024",Northbound,08:00:00,6593,9,4864,1287,17,215,40,1,73,77,3,0,0,0,0,7,0,6.2
089-3323,"February 21, 2024",Northbound,09:00:00,6184,7,4317,1350,18,239,50,0,77,110,2,1,0,0,0,13,0,7.7
